node_id,betweenness_ego,closeness_ego,delta_clustering_ego,delta_diameter_ego,n_components_no_self_ego,delta_density_ego,betweenness_centrality,closeness_centrality,same_community@0.01,n_neighboring_communities@0.01,same_community@0.45,n_neighboring_communities@0.45,same_community@0.90,n_neighboring_communities@0.90,same_community@1.34,n_neighboring_communities@1.34,same_community@1.78,n_neighboring_communities@1.78,same_community@2.23,n_neighboring_communities@2.23,same_community@2.67,n_neighboring_communities@2.67,same_community@3.11,n_neighboring_communities@3.11,same_community@3.56,n_neighboring_communities@3.56,same_community@4.00,n_neighboring_communities@4.00,mean_same,mean_neighboring,percentile_same_10,percentile_neighboring_10,percentile_same_25,percentile_neighboring_25,percentile_same_75,percentile_neighboring_75,percentile_same_90,percentile_neighboring_90
58889,0.5555555555555556,1.0,-0.3111111111111111,5,2,-0.1714285714285713,5.357785808844832e-05,0.209659231871062,1.0,1,1.0,1,1.0,1,0.6666666666666666,3,0.6666666666666666,3,0.6666666666666666,3,0.6666666666666666,3,0.6666666666666666,3,0.8333333333333334,2,0.1666666666666666,5,0.7333333333333334,2.5,0.6166666666666667,1.0,0.6666666666666666,1.25,0.9583333333333334,3.0,1.0,3.1999999999999993
59924,0.1611111111111111,1.0,-0.1873015873015874,0,1,-0.1142857142857143,3.503725136304657e-05,0.1997835125550912,1.0,1,1.0,1,1.0,1,1.0,1,0.8333333333333334,2,0.8333333333333334,2,0.6666666666666666,2,0.6666666666666666,3,0.6666666666666666,3,0.8333333333333334,2,0.85,1.8,0.6666666666666666,1.0,0.7083333333333333,1.0,1.0,2.0,1.0,3.0
62889,0.7307692307692307,1.0,0.0313186813186813,12,3,-0.108058608058608,0.0015693432147849,0.1923410019442678,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.7692307692307693,2,1.0,1,0.7692307692307693,2,0.7692307692307693,2,0.7692307692307693,2,0.9076923076923078,1.4,0.7692307692307693,1.0,0.7692307692307693,1.0,1.0,2.0,1.0,2.0
75442,0.7797270955165692,1.0,-0.352466583124478,18,4,-0.0853801169590643,0.0004414918940638,0.2219561703680857,1.0,1,0.9473684210526316,2,0.7894736842105263,5,0.7894736842105263,5,0.7368421052631579,4,0.7368421052631579,5,0.7368421052631579,5,0.7368421052631579,5,0.7894736842105263,5,0.5789473684210527,6,0.7842105263157894,4.3,0.7210526315789474,1.9,0.7368421052631579,4.25,0.7894736842105263,5.0,0.9526315789473684,5.1
76375,0.1480710392666914,1.0,-0.0161069910353144,1,1,-0.0239284613012642,0.0005436665663209,0.2375307117023317,1.0,1,0.9782608695652174,2,0.9565217391304348,3,0.9565217391304348,3,0.9130434782608696,4,0.9565217391304348,3,0.9565217391304348,3,0.9565217391304348,3,0.9565217391304348,3,0.9565217391304348,3,0.9586956521739132,2.8,0.9521739130434784,1.9,0.9565217391304348,3.0,0.9565217391304348,3.0,0.9804347826086957,3.0999999999999996
78599,0.0,1.0,0.0,0,1,0.0,0.0,0.1870762060883584,1.0,1,1.0,1,0.6666666666666666,2,1.0,1,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,1.0,1,0.6666666666666666,2,1.0,1,0.8333333333333334,1.5,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,2.0,1.0,2.0
88409,0.8241758241758242,1.0,-0.2008547008547008,13,5,-0.1157509157509157,0.0011423774920536,0.2267232992636243,1.0,1,1.0,1,0.7142857142857143,2,0.7142857142857143,2,0.7142857142857143,2,0.6428571428571429,3,0.7142857142857143,2,0.6428571428571429,3,0.6428571428571429,3,0.3571428571428571,4,0.7142857142857144,2.3,0.6142857142857143,1.0,0.6428571428571429,2.0,0.7142857142857143,3.0,1.0,3.0999999999999996
37397,0.0,1.0,0.0,0,1,0.0,0.0,0.2115045018236495,1.0,1,0.3333333333333333,3,0.3333333333333333,3,0.6666666666666666,2,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.6666666666666666,2,0.4666666666666667,2.6,0.3333333333333333,1.9,0.3333333333333333,2.25,0.5833333333333333,3.0,0.6999999999999998,3.0
38803,0.5708333333333333,1.0,-0.096813725490196,15,3,-0.0676470588235294,0.0003457477700389,0.2166943380308743,1.0,1,0.75,4,0.75,4,0.875,3,0.75,4,0.75,4,0.75,4,0.75,4,0.8125,4,0.875,3,0.80625,3.5,0.75,2.8,0.75,3.25,0.859375,4.0,0.8875,4.0
82800,0.5771620480804152,1.0,-0.0673200342977813,98,3,-0.0126654298082869,0.0061383851222141,0.2720549480755942,1.0,1,0.5858585858585859,6,0.5353535353535354,10,0.5252525252525253,13,0.5252525252525253,14,0.5252525252525253,14,0.5151515151515151,15,0.5151515151515151,18,0.5151515151515151,16,0.5151515151515151,18,0.5757575757575758,12.5,0.5151515151515151,5.5,0.5151515151515151,10.75,0.5328282828282829,15.75,0.6272727272727271,18.0
15224,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1874932313922622,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21797,0.5,1.0,-0.3293650793650793,5,2,-0.1904761904761905,0.0001977728377737,0.2115045018236495,1.0,1,0.6666666666666666,3,1.0,1,0.8333333333333334,2,1.0,1,1.0,1,0.8333333333333334,2,1.0,1,0.8333333333333334,2,1.0,1,0.9166666666666666,1.5,0.8166666666666667,1.0,0.8333333333333334,1.0,1.0,2.0,1.0,2.0999999999999996
scrambled_01,0.4555555555555555,1.0,-0.1904761904761904,5,2,-0.1523809523809524,6.77249416364562e-05,0.2295628299310173,1.0,1,0.5,4,0.5,4,0.5,4,0.5,4,0.5,4,0.5,4,0.5,4,0.5,4,0.5,4,0.55,3.7,0.5,3.7,0.5,4.0,0.5,4.0,0.5499999999999998,4.0
75867,0.861863711001642,1.0,-0.2563163656267104,28,4,-0.0600985221674876,0.0013408060941036,0.2150367722196652,1.0,1,0.896551724137931,3,0.5172413793103449,4,0.6896551724137931,3,0.7931034482758621,3,0.8275862068965517,4,0.8620689655172413,4,0.896551724137931,3,0.7241379310344828,6,0.7241379310344828,5,0.7931034482758621,3.6,0.6724137931034483,2.8,0.7241379310344828,3.0,0.8879310344827587,4.0,0.906896551724138,5.1
6648,0.1666666666666666,1.0,-0.8333333333333333,0,1,-0.1666666666666667,1.6518414085923382e-08,0.2225576904405697,1.0,1,1.0,1,1.0,1,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,1.0,1,1.0,1,1.0,1,1.0,1,0.9,1.3,0.6666666666666666,1.0,0.75,1.0,1.0,1.75,1.0,2.0
87108,0.0,1.0,-1.0,0,1,0.0,0.0,0.2244157698804919,1.0,1,1.0,1,1.0,1,0.5,2,0.5,2,0.5,2,1.0,1,1.0,1,1.0,1,1.0,1,0.85,1.3,0.5,1.0,0.625,1.0,1.0,1.75,1.0,2.0
13049,0.6071052631578948,1.0,-0.1683444722918406,19,3,-0.0736842105263157,0.0005800352272141,0.2485640384524412,1.0,1,0.6,5,0.7,7,0.35,10,0.3,10,0.3,10,0.5,11,0.3,13,0.35,10,0.35,11,0.4749999999999999,8.8,0.3,4.6,0.3125,7.75,0.575,10.75,0.7299999999999999,11.2
11837,0.7809523809523811,1.0,-0.1850198412698414,14,3,-0.1011904761904762,0.0003800866614303,0.2293205472609054,1.0,1,0.6666666666666666,4,0.6,5,0.4666666666666667,8,0.4666666666666667,6,0.7333333333333333,4,0.4666666666666667,6,0.4666666666666667,6,0.4666666666666667,6,0.4666666666666667,6,0.5800000000000001,5.2,0.4666666666666667,3.7,0.4666666666666667,4.25,0.6499999999999999,6.0,0.7599999999999999,6.199999999999999
13376,0.6151754385964913,1.0,-0.3371591677606715,19,3,-0.0741854636591478,0.0005483951651347,0.2546388615026608,1.0,1,0.55,4,0.5,8,0.5,8,0.4,9,0.45,10,0.4,10,0.25,11,0.4,10,0.45,10,0.49,8.1,0.385,3.7,0.4,8.0,0.5,10.0,0.5949999999999999,10.1
32716,0.6666666666666666,1.0,-0.5833333333333334,2,2,-0.3333333333333333,0.0001570230669096,0.1964013048118935,1.0,1,1.0,1,1.0,1,1.0,1,0.6666666666666666,2,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.9666666666666668,1.1,0.9666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0999999999999996
32727,0.1939814814814814,1.0,-0.1537566137566136,0,1,-0.0888888888888889,9.662445821826908e-05,0.2304657817966584,1.0,1,0.6666666666666666,4,0.6666666666666666,4,0.5555555555555556,5,0.4444444444444444,5,0.5555555555555556,5,0.6666666666666666,4,0.5555555555555556,5,0.5555555555555556,5,0.5555555555555556,5,0.6222222222222221,4.3,0.5444444444444445,3.7,0.5555555555555556,4.0,0.6666666666666666,5.0,0.6999999999999998,5.0
37970,0.7428017692530801,1.0,-0.0951201318154455,89,6,-0.0174095567353994,0.007115672778197,0.2629064403686912,1.0,1,0.5054945054945055,5,0.5164835164835165,13,0.4945054945054945,16,0.4835164835164835,21,0.5164835164835165,15,0.4835164835164835,15,0.4835164835164835,18,0.4945054945054945,18,0.4945054945054945,19,0.5472527472527473,14.1,0.4835164835164835,4.6,0.4862637362637362,13.5,0.5137362637362638,18.0,0.5648351648351647,19.2
38059,0.7154692771417509,1.0,-0.1933420685197403,41,5,-0.0420009183480539,0.0021677380459582,0.2619226622824777,1.0,1,0.7209302325581395,5,0.6744186046511628,12,0.4651162790697674,13,0.3953488372093023,14,0.4186046511627907,15,0.5348837209302325,14,0.3720930232558139,16,0.4651162790697674,17,0.4883720930232558,17,0.5534883720930232,12.4,0.3930232558139535,4.6,0.4302325581395348,12.25,0.6395348837209303,15.75,0.7488372093023254,17.0
43900,0.6406966490299822,1.0,-0.3023642180661884,27,4,-0.0563765736179529,0.0012842645728499,0.2447492194735405,1.0,1,0.8571428571428571,4,0.6785714285714286,9,0.5714285714285714,9,0.5714285714285714,8,0.6428571428571429,8,0.6785714285714286,9,0.6071428571428571,11,0.5714285714285714,11,0.6071428571428571,10,0.6785714285714285,8.0,0.5714285714285714,3.7,0.5803571428571428,8.0,0.6785714285714286,9.75,0.8714285714285713,11.0
44009,0.8783333333333332,1.0,-0.3666410256410255,24,6,-0.0694871794871794,0.0017526348306013,0.2381327143280585,1.0,1,0.88,4,0.32,8,0.36,10,0.32,11,0.12,15,0.48,8,0.32,12,0.2,11,0.12,11,0.4119999999999999,9.1,0.12,3.7,0.23,8.0,0.4499999999999999,11.0,0.892,12.3
56285,0.8189033189033189,1.0,-0.3001693958215696,21,3,-0.0764163372859025,0.0006555744694332,0.2381653419521358,1.0,1,0.7272727272727273,2,0.6363636363636364,6,0.3636363636363636,7,0.5454545454545454,6,0.3636363636363636,7,0.1818181818181818,8,0.2272727272727272,9,0.4090909090909091,8,0.2272727272727272,9,0.4681818181818182,6.3,0.2227272727272727,1.9,0.2613636363636363,6.0,0.6136363636363636,8.0,0.7545454545454545,9.0
59764,0.5,1.0,-0.3293650793650793,5,2,-0.1904761904761905,3.2222235862858356e-05,0.2267380862086608,1.0,1,0.6666666666666666,2,0.8333333333333334,2,0.3333333333333333,4,0.6666666666666666,3,0.6666666666666666,3,0.3333333333333333,5,0.3333333333333333,5,0.3333333333333333,5,0.5,4,0.5666666666666667,3.4,0.3333333333333333,1.9,0.3333333333333333,2.25,0.6666666666666666,4.75,0.85,5.0
74790,0.2893518518518518,1.0,-0.0898148148148149,1,1,-0.1055555555555555,9.18870528736368e-06,0.2346449444165312,1.0,1,0.6666666666666666,2,0.7777777777777778,2,0.6666666666666666,4,0.5555555555555556,4,0.6666666666666666,4,0.6666666666666666,4,0.5555555555555556,5,0.7777777777777778,3,0.7777777777777778,3,0.711111111111111,3.2,0.5555555555555556,1.9,0.6666666666666666,2.25,0.7777777777777778,4.0,0.7999999999999999,4.1
364,0.0,1.0,0.0,0,1,0.0,0.0,0.240977321844408,1.0,1,0.875,3,0.9166666666666666,2,0.9166666666666666,3,0.875,3,0.875,3,0.875,3,0.8333333333333334,4,0.8333333333333334,4,0.8333333333333334,4,0.8833333333333332,3.0,0.8333333333333334,1.9,0.84375,3.0,0.90625,3.75,0.925,4.0
1099,0.0,1.0,0.0,0,1,0.0,0.0,0.240977321844408,1.0,1,0.875,3,0.9166666666666666,2,0.9166666666666666,3,0.875,3,0.875,3,0.875,3,0.8333333333333334,4,0.8333333333333334,4,0.8333333333333334,4,0.8833333333333332,3.0,0.8333333333333334,1.9,0.84375,3.0,0.90625,3.75,0.925,4.0
2982,0.0897959183673469,1.0,0.0033013205282113,0,1,-0.0070108043217287,0.0003676714859458,0.2406104020999857,1.0,1,0.96,2,0.96,2,0.96,2,0.96,2,0.96,2,0.96,2,0.92,3,0.92,3,0.92,3,0.952,2.2,0.92,1.9,0.93,2.0,0.96,2.75,0.964,3.0
4000,0.0,1.0,0.0,0,1,0.0,0.0,0.2217956848654058,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4451,0.0,1.0,0.0,0,1,0.0,0.0,0.240977321844408,1.0,1,0.875,3,0.9166666666666666,2,0.9166666666666666,3,0.875,3,0.875,3,0.875,3,0.8333333333333334,4,0.8333333333333334,4,0.8333333333333334,4,0.8833333333333332,3.0,0.8333333333333334,1.9,0.84375,3.0,0.90625,3.75,0.925,4.0
5290,0.0,1.0,0.0,0,1,4.391743522158542e-05,0.0,0.2403497911973355,1.0,1,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9111111111111112,3,0.9111111111111112,3,0.9111111111111112,3,0.9466666666666668,2.2,0.9111111111111112,1.9,0.9222222222222224,2.0,0.9555555555555556,2.75,0.96,3.0
7354,0.0,1.0,0.0,0,1,0.0,0.0,0.2217956848654058,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7938,0.0,1.0,0.0,0,1,0.0,0.0,0.2217956848654058,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9020,0.940385739333723,1.0,-0.4831666558434531,58,14,-0.0322228716150399,0.0079407077086581,0.2493842445045785,1.0,1,0.3559322033898305,3,0.576271186440678,8,0.7966101694915254,7,0.5423728813559322,12,0.5254237288135594,16,0.6610169491525424,12,0.6271186440677966,16,0.6440677966101694,13,0.5932203389830508,17,0.6322033898305085,10.5,0.5084745762711865,2.8,0.5508474576271186,7.25,0.6567796610169492,15.25,0.8169491525423728,16.1
9576,0.1045215100965758,1.0,0.0051801718651418,0,1,-0.0122660355511445,0.0002676262898695,0.2440162487874869,1.0,1,0.9411764705882352,3,0.9411764705882352,4,0.9411764705882352,4,0.9411764705882352,4,0.9411764705882352,4,0.9558823529411764,3,0.9117647058823528,5,0.9264705882352942,4,0.9117647058823528,5,0.9411764705882352,3.7,0.9117647058823528,2.8,0.9301470588235294,3.25,0.9411764705882352,4.0,0.9602941176470589,5.0
9601,0.0,1.0,-1.0,0,1,0.0,0.0,0.2171816769277827,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9604,0.035230998509687,1.0,0.0028609217787225,0,1,-0.0103825136612021,0.0001526807614784,0.2519202533677773,1.0,1,0.9344262295081968,3,0.9508196721311476,2,0.9508196721311476,3,0.9344262295081968,3,0.9344262295081968,3,0.9344262295081968,3,0.9016393442622952,4,0.9016393442622952,4,0.9016393442622952,4,0.9344262295081966,3.0,0.9016393442622952,1.9,0.9098360655737704,3.0,0.9467213114754098,3.75,0.9557377049180328,4.0
10324,0.0,1.0,0.0,0,1,4.391743522158542e-05,0.0,0.2403497911973355,1.0,1,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9111111111111112,3,0.9111111111111112,3,0.9111111111111112,3,0.9466666666666668,2.2,0.9111111111111112,1.9,0.9222222222222224,2.0,0.9555555555555556,2.75,0.96,3.0
10960,0.035230998509687,1.0,0.0028609217787225,0,1,-0.0103825136612021,0.0001526807614784,0.2519202533677773,1.0,1,0.9344262295081968,3,0.9508196721311476,2,0.9508196721311476,3,0.9344262295081968,3,0.9344262295081968,3,0.9344262295081968,3,0.9016393442622952,4,0.9016393442622952,4,0.9016393442622952,4,0.9344262295081966,3.0,0.9016393442622952,1.9,0.9098360655737704,3.0,0.9467213114754098,3.75,0.9557377049180328,4.0
11348,0.0,1.0,0.0,0,1,0.0,0.0,0.2217956848654058,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11840,0.0434782608695652,1.0,0.0004625346901017,45,2,-0.0018090245657312,8.011877162918609e-05,0.2404495328974289,1.0,1,0.9347826086956522,3,0.9347826086956522,3,0.9347826086956522,3,0.9347826086956522,3,0.9347826086956522,3,0.9347826086956522,3,0.8913043478260869,4,0.8913043478260869,4,0.8913043478260869,4,0.9282608695652176,3.1,0.8913043478260869,2.8,0.9021739130434784,3.0,0.9347826086956522,3.75,0.941304347826087,4.0
12393,0.8156156156156157,1.0,-0.2608994332678542,36,4,-0.0471787577050734,0.0015887549110171,0.2539135359568102,1.0,1,0.4864864864864865,7,0.6756756756756757,9,0.5405405405405406,12,0.6216216216216216,11,0.3783783783783784,12,0.3783783783783784,15,0.4054054054054054,12,0.3783783783783784,15,0.3513513513513513,15,0.5216216216216216,10.9,0.3756756756756757,6.4,0.3783783783783784,9.5,0.6013513513513513,14.25,0.708108108108108,15.0
14373,0.035230998509687,1.0,0.0028609217787225,0,1,-0.0103825136612021,0.0001526807614784,0.2519202533677773,1.0,1,0.9344262295081968,3,0.9508196721311476,2,0.9508196721311476,3,0.9344262295081968,3,0.9344262295081968,3,0.9344262295081968,3,0.9016393442622952,4,0.9016393442622952,4,0.9016393442622952,4,0.9344262295081966,3.0,0.9016393442622952,1.9,0.9098360655737704,3.0,0.9467213114754098,3.75,0.9557377049180328,4.0
14943,0.0,1.0,0.0,0,1,0.0,0.0,0.2217956848654058,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15423,0.0,1.0,0.0,0,1,0.0,0.0,0.240977321844408,1.0,1,0.875,3,0.9166666666666666,2,0.9166666666666666,3,0.875,3,0.875,3,0.875,3,0.8333333333333334,4,0.8333333333333334,4,0.8333333333333334,4,0.8833333333333332,3.0,0.8333333333333334,1.9,0.84375,3.0,0.90625,3.75,0.925,4.0
15459,0.0,1.0,0.0,0,1,0.0,0.0,0.2217956848654058,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18893,0.0,1.0,0.0,0,1,0.0,0.0,0.2217956848654058,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23521,0.1045215100965758,1.0,0.0051801718651418,0,1,-0.0122660355511445,0.0002676262898695,0.2440162487874869,1.0,1,0.9411764705882352,3,0.9411764705882352,4,0.9411764705882352,4,0.9411764705882352,4,0.9411764705882352,4,0.9558823529411764,3,0.9117647058823528,5,0.9264705882352942,4,0.9117647058823528,5,0.9411764705882352,3.7,0.9117647058823528,2.8,0.9301470588235294,3.25,0.9411764705882352,4.0,0.9602941176470589,5.0
24085,0.3848150198032907,1.0,0.0032411926020013,112,2,-0.0114334508838467,0.0029481647353285,0.2598086463250375,1.0,1,0.911504424778761,5,0.911504424778761,6,0.9292035398230089,6,0.911504424778761,8,0.9026548672566372,7,0.911504424778761,6,0.3982300884955752,8,0.3982300884955752,9,0.3982300884955752,9,0.7672566371681416,6.5,0.3982300884955752,4.6,0.5243362831858407,6.0,0.911504424778761,8.0,0.936283185840708,9.0
24394,0.0,1.0,0.0,0,1,4.391743522158542e-05,0.0,0.2403497911973355,1.0,1,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9111111111111112,3,0.9111111111111112,3,0.9111111111111112,3,0.9466666666666668,2.2,0.9111111111111112,1.9,0.9222222222222224,2.0,0.9555555555555556,2.75,0.96,3.0
29427,0.0,1.0,0.0,0,1,0.0,0.0,0.2217956848654058,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30247,0.0,1.0,0.0,0,1,0.0,0.0,0.2217956848654058,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31333,0.0,1.0,0.0,0,1,0.0,0.0,0.240977321844408,1.0,1,0.875,3,0.9166666666666666,2,0.9166666666666666,3,0.875,3,0.875,3,0.875,3,0.8333333333333334,4,0.8333333333333334,4,0.8333333333333334,4,0.8833333333333332,3.0,0.8333333333333334,1.9,0.84375,3.0,0.90625,3.75,0.925,4.0
32074,0.0,1.0,0.0,0,1,0.0,0.0,0.240977321844408,1.0,1,0.875,3,0.9166666666666666,2,0.9166666666666666,3,0.875,3,0.875,3,0.875,3,0.8333333333333334,4,0.8333333333333334,4,0.8333333333333334,4,0.8833333333333332,3.0,0.8333333333333334,1.9,0.84375,3.0,0.90625,3.75,0.925,4.0
33340,0.0,1.0,0.0,0,1,4.391743522158542e-05,0.0,0.2403497911973355,1.0,1,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9111111111111112,3,0.9111111111111112,3,0.9111111111111112,3,0.9466666666666668,2.2,0.9111111111111112,1.9,0.9222222222222224,2.0,0.9555555555555556,2.75,0.96,3.0
33486,0.0,1.0,0.0,0,1,0.0,0.0,0.2217956848654058,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34853,0.3,1.0,-0.0794478385290398,29,3,-0.0228401928068223,0.0005818435642902,0.2455733103231924,1.0,1,0.8,4,0.8333333333333334,5,0.8333333333333334,5,0.8,6,0.7666666666666667,7,0.7666666666666667,7,0.7333333333333333,8,0.7333333333333333,8,0.7333333333333333,8,0.8,5.9,0.7333333333333333,3.7,0.7416666666666667,5.0,0.8250000000000001,7.75,0.85,8.0
34864,0.0,1.0,0.0,0,1,0.0,0.0,0.2217956848654058,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36700,0.0,1.0,0.0,0,1,4.391743522158542e-05,0.0,0.2403497911973355,1.0,1,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9111111111111112,3,0.9111111111111112,3,0.9111111111111112,3,0.9466666666666668,2.2,0.9111111111111112,1.9,0.9222222222222224,2.0,0.9555555555555556,2.75,0.96,3.0
38385,0.0,1.0,0.0,0,1,4.391743522158542e-05,0.0,0.2403497911973355,1.0,1,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9111111111111112,3,0.9111111111111112,3,0.9111111111111112,3,0.9466666666666668,2.2,0.9111111111111112,1.9,0.9222222222222224,2.0,0.9555555555555556,2.75,0.96,3.0
38781,0.0,1.0,0.0,0,1,0.0,0.0,0.240977321844408,1.0,1,0.875,3,0.9166666666666666,2,0.9166666666666666,3,0.875,3,0.875,3,0.875,3,0.8333333333333334,4,0.8333333333333334,4,0.8333333333333334,4,0.8833333333333332,3.0,0.8333333333333334,1.9,0.84375,3.0,0.90625,3.75,0.925,4.0
39502,0.1045215100965758,1.0,0.0051801718651418,0,1,-0.0122660355511445,0.0002676262898695,0.2440162487874869,1.0,1,0.9411764705882352,3,0.9411764705882352,4,0.9411764705882352,4,0.9411764705882352,4,0.9411764705882352,4,0.9558823529411764,3,0.9117647058823528,5,0.9264705882352942,4,0.9117647058823528,5,0.9411764705882352,3.7,0.9117647058823528,2.8,0.9301470588235294,3.25,0.9411764705882352,4.0,0.9602941176470589,5.0
40180,0.6675510204081632,1.0,-0.1105084085808235,49,4,-0.0289715886354541,0.0031134132720318,0.2534692320078251,1.0,1,0.54,4,0.56,7,0.58,8,0.54,10,0.48,10,0.5,11,0.48,11,0.46,13,0.46,13,0.5599999999999999,8.8,0.46,3.7,0.48,7.25,0.555,11.0,0.6219999999999998,13.0
41613,0.0,1.0,0.0,0,1,0.0,0.0,0.2217956848654058,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42050,0.4312169312169311,1.0,-0.127987593504835,27,4,-0.0297390987046158,0.0002694219103292,0.2265214041402628,1.0,1,0.7857142857142857,3,0.8928571428571429,3,0.8928571428571429,3,0.7857142857142857,3,0.7857142857142857,3,0.75,2,0.7857142857142857,3,0.7857142857142857,3,0.7857142857142857,3,0.825,2.7,0.7821428571428571,1.9,0.7857142857142857,3.0,0.8660714285714286,3.0,0.9035714285714286,3.0
42582,0.0,1.0,0.0,0,1,4.391743522158542e-05,0.0,0.2403497911973355,1.0,1,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9555555555555556,2,0.9111111111111112,3,0.9111111111111112,3,0.9111111111111112,3,0.9466666666666668,2.2,0.9111111111111112,1.9,0.9222222222222224,2.0,0.9555555555555556,2.75,0.96,3.0
44031,0.2337858220211161,1.0,-0.0156477937928499,51,5,-0.0094197330601326,0.0006948457363434,0.2534014891254672,1.0,1,0.8461538461538461,6,0.8269230769230769,6,0.8269230769230769,7,0.8269230769230769,7,0.8269230769230769,8,0.8269230769230769,7,0.7884615384615384,8,0.7884615384615384,8,0.7884615384615384,8,0.8346153846153845,6.6,0.7884615384615384,5.5,0.798076923076923,6.25,0.8269230769230769,8.0,0.8615384615384615,8.0
44207,0.035230998509687,1.0,0.0028609217787225,0,1,-0.0103825136612021,0.0001526807614784,0.2519202533677773,1.0,1,0.9344262295081968,3,0.9508196721311476,2,0.9508196721311476,3,0.9344262295081968,3,0.9344262295081968,3,0.9344262295081968,3,0.9016393442622952,4,0.9016393442622952,4,0.9016393442622952,4,0.9344262295081966,3.0,0.9016393442622952,1.9,0.9098360655737704,3.0,0.9467213114754098,3.75,0.9557377049180328,4.0
